ParameterID,OLD_Fragrances,OLD_Phthalates,OLD_Flame Retardant,OLD_Pesticides,OLD_Volatile Organic Compounds (VOCs),OLD_Polycyclic Aromatic Hydrocarbons (PAHs),OLD_Chemicals in Commerce,OLD_Polychlorinated Biphenyl,OLD_Dioxins and Furans,OLD_Pharmacological,OLD_Personal Care,OLD_Consumer Products,NEW_Consumer & Personal Care Products,NEW_Flame Retardants,NEW_Agricultural & Pharmaceutical Chemicals,NEW_Industrial & Commercial Chemicals,"NEW_Pollutants from burning fuels, soot, smoke",NEW_Persistent Organic Pollutants (POPs),MultipleClassifications,ParameterName,CasNumber
300297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"5,12-Naphthacene-quinone",1090-13-7
300298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"Benz(a)anthracene-7,12-dione",2498-66-0
300299,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,Benzanthrone,82-05-3
300301,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,4H-cyclopenta[def]phenanthren-4-one,5737-13-3
300302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,NA,NA
300303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,Acenaphthenequinone,82-86-0
300304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"Phenanthrene-1,4-dione",569-15-3
300305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,4-Anthraquinone",635-12-1
300306,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,9-Fluorenone,486-25-9
300309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"Benzo(c)phenanthrene(1,4)quinone",109699-80-1
300328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"naphtho[2,3-e]pyrene",193-09-9
300337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,Benzo(a)fluoren-11-one,479-79-8
300347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,6-Nitrochrysene,7496-02-8
300348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,8-Dinitropyrene",42397-65-9
300349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,6-Dinitropyrene",42397-64-8
300379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 8,34883-43-7
300386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"1,6-dimethylnaphthalene",575-43-9
300409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"naphtho[2,3-j]fluoranthene",205-83-4
300432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 28,7012-37-5
300433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 44,41464-39-5
300435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 60,33025-41-1
300436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 70,32598-11-1
300437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 74,32690-93-0
300438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 87,38380-02-8
300440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 179,52663-64-6
300441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 187,52663-68-0
300442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 189,39635-31-9
300628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Azinphos-ethyl,2642-71-9
300629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 15,2050-68-2
300636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenvalerate,51630-58-1
300638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tilt,60207-90-1
300641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"N,N-Diethyl-m-toluamide",134-62-3
300659,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,1-Hydroxynaphthalene,90-15-3
300698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 18,37680-65-2
300699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 66,32598-10-0
300700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 95,38379-99-6
300701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 110,38380-03-9
300703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 146,51908-16-8
300704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 149,38380-04-0
300705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 151,52663-63-5
300707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 177,52663-70-4
300708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 194,35694-08-7
300711,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 1,2052-07-5
300713,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 28,41318-75-6
300718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 31,16606-02-3
300719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 45,70362-45-7
300720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 56,41464-43-1
300721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 92,52663-61-3
300722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 130,52663-66-8
300723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 157,69782-90-7
300724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 167,52663-72-6
300725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 178,52663-67-9
300726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 202,2136-99-4
300731,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 85,182346-21-0
300734,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBDE 155,35854-94-5
300736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 107,70424-68-9
300737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 132,38380-05-1
300743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 63,74472-34-7
300745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 163,74472-44-9
300763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 1,2051-60-7
300764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 2,2051-61-8
300765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 3,2051-62-9
300766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 4,13029-08-8
300773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 6,25569-80-6
300894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 9,34883-39-1
300897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 10,33146-45-1
300898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 11,2050-67-1
300899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 12,2974-92-7
300900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 13,2974-90-5
300901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 14,34883-41-5
300903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 16,38444-78-9
300904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 17,37680-66-3
300905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 19,38444-73-4
300906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 20,38444-84-7
300907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 21,55702-46-0
300908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 22,38444-85-8
300909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 23,55720-44-0
300910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 24,55702-45-9
300911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 25,55712-37-3
300912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 26,38444-81-4
300913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 27,38444-76-7
300914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 29,15862-07-4
300915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 30,35693-92-6
300916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 32,38444-77-8
300917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 33,38444-86-9
300918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 34,37680-68-5
300919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 35,37680-69-6
300920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 36,38444-87-0
300921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 38,53555-66-1
300922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 39,38444-88-1
300923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 40,38444-93-8
300924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 41,52663-59-9
300925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 42,36559-22-5
300926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 43,70362-46-8
300927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 46,41464-47-5
300928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 47,2437-79-8
300929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 48,70362-47-9
300930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 50,62796-65-0
300931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 51,68194-04-7
300932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 53,41464-41-9
300933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 54,15968-05-5
300934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 55,74338-24-2
300935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 57,70424-67-8
300936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 58,41464-49-7
300937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 59,74472-33-6
300938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 61,33284-53-6
300939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 62,54230-22-7
300940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 64,52663-58-8
300941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 65,33284-54-7
300942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 67,73575-53-8
300943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 68,73575-52-7
300944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 69,60233-24-1
300993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 71,41464-46-4
300994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 72,41464-42-0
300995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 73,74338-23-1
300996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 75,32598-12-2
300997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 76,70362-48-0
300998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 78,70362-49-1
300999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 79,41464-48-6
301000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 80,33284-52-5
301001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 81,70362-50-4
301002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 83,60145-20-2
301003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 84,52663-60-2
301004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 85,65510-45-4
301005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 86,55312-69-1
301006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 88,55215-17-3
301007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 89,73575-57-2
301008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 90,68194-07-0
301009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 91,68194-05-8
301010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 93,73575-56-1
301011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 94,73575-55-0
301017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 96,73575-54-9
301018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 97,41464-51-1
301019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 102,68194-06-9
301020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 104,56558-16-8
301021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 106,70424-69-0
301022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 108,70362-41-3
301023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 109,74472-35-8
301024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 111,39635-32-0
301025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 112,74472-36-9
301026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 113,68194-10-5
301027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 115,74472-38-1
301028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 116,18259-05-7
301029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 117,68194-11-6
301030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 119,56558-17-9
301031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 120,68194-12-7
301032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 121,56558-18-0
301033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 122,76842-07-4
301034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 123,65510-44-3
301035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 124,70424-70-3
301036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 125,74472-39-2
301037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 127,39635-33-1
301038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 129,55215-18-4
301039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 131,61798-70-7
301040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 133,35694-04-3
301041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 134,52704-70-8
301042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 135,52744-13-5
301043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 136,38411-22-2
301044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 137,35694-06-5
301045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 139,56030-56-9
301046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 140,59291-64-4
301047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 141,52712-04-6
301048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 142,41411-61-4
301049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 143,68194-15-0
301050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 144,68194-14-9
301051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 145,74472-40-5
301052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 147,68194-13-8
301053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 148,74472-41-6
301054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 150,68194-08-1
301055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 152,68194-09-2
301056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 154,60145-22-4
301057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 155,33979-03-2
301058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 159,39635-35-3
301059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 160,41411-62-5
301060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 161,74472-43-8
301061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 162,39635-34-2
301062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 164,74472-45-0
301063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 165,74472-46-1
301064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 168,59291-65-5
301065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 171,52663-71-5
301066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 172,52663-74-8
301067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 173,68194-16-1
301068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 174,38411-25-5
301069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 175,40186-70-7
301070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 176,52663-65-7
301071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 181,74472-47-2
301072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 182,60145-23-5
301073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 184,74472-48-3
301074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 185,52712-05-7
301075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 186,74472-49-4
301076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 188,74487-85-7
301077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 190,41411-64-7
301078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 191,74472-50-7
301079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 192,74472-51-8
301080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 193,69782-91-8
301081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 195,52663-78-2
301082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 196,42740-50-1
301083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 197,33091-17-7
301084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 198,68194-17-2
301085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 199,52663-75-9
301086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 200,52663-73-7
301087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 203,52663-76-0
301088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 204,74472-52-9
301089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 205,74472-53-0
301090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 206,40186-72-9
301091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 207,52663-79-3
301092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,PCB 208,52663-77-1
301093,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,TRUE,Dicyclopentadiene,77-73-6
301094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimefox,115-26-4
301095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4-Dimethylaniline",95-68-1
301096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,6-Dimethylaniline",87-62-7
301097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethiolate,2941-55-1
301098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-Chloroaniline,108-42-9
301099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2-Ethyl-1,3-hexanediol",94-96-2
301100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Allidochlor,93-71-0
301101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,5-Trichlorophenol",933-78-8
301102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,6-Dichlorobenzonitrile",1194-65-6
301103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dichlormid,37764-25-3
301104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phenoxyacetic acid,122-59-8
301105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propamocarb,24579-73-5
301106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,2-Phenoxypropionic acid,940-31-8
301107,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,TRUE,"3,5-Dichloroaniline",626-43-7
301108,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,TRUE,"3,4-Dichloroaniline",95-76-1
301109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Acephate,30560-19-1
301110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlormefos,24934-91-6
301111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Nitrapyrin,1929-82-4
301112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metolcarb,1129-41-5
301113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Trichlorfon,52-68-6
301114,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,TRUE,Butylated hydroxyanisole,25013-16-5
301115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methacrifos,62610-77-9
301116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,o-Phenylphenol,90-43-7
301117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Crimidine,535-89-7
301118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Dicamba methyl ester,6597-78-0
301119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2-(2-Butoxyethoxy)ethyl thiocyanate,112-56-1
301120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2-(Octylthio)ethanol,3547-33-9
